"comment_id","video_id","author_name","author_channel_id","comment_text","like_count","published_at","updated_at","reply_count"
"Ugwi4ek_-Ktuy9MGGL14AaABAg","niPkap1ozUA","@thanhvlog3487","UC09g0BlGv988kEUayDCSJIQ","Quá hay ❤❤❤","57","2023-05-16T04:31:25Z","2023-05-16T04:31:25Z","0"
"UgylRHYPy3Nfa1V14Ex4AaABAg","niPkap1ozUA","@anhnguyenngoc9111","UCuXp7rsVkS4-KtUl-6nA8tA","Cứ đến đoạn điệp khúc là muốn nhảy<br>Quá tuyệt vời Tùng ơi<br>Luôn ủng hộ em<br>Dù chẳng bao giờ comment ❤","73","2023-05-12T18:01:42Z","2023-05-12T18:01:42Z","0"
"UgwYyXKM_dAeM_uvMqR4AaABAg","niPkap1ozUA","@nguyentrongvinh96tb","UCpP3bzuKFsgCN4LgQV_o_LQ","49M =&gt; 50M let&#39;s go","1","2025-05-12T00:29:00Z","2025-05-12T00:29:00Z","0"
"Ugwdmq5zNy-v33lwiu14AaABAg","niPkap1ozUA","@PhamVanMinhPVMOfficialChannel","UC3USgwrxNZpg5dKx-s3UIjQ","Tuyệt vời là mãi mãi yêu thương của Tùng.Chúc mừng Tùng &amp; Ekip gặt hái nhiều thành công nhé 🥰","81","2023-05-05T05:43:29Z","2023-05-05T05:43:29Z","0"
"UgwPrAZ3aeaTjw2Yb3V4AaABAg","niPkap1ozUA","@NguyễnLiên-o8q","UChcEYc61Gm9-T4Eu2pumM4w","Chúc Sơn Tùng ngày càng mở rộng tầm ảnh hưởng ra toàn thế giới để khẳng định rằng Việt Nam có rất nhiều con người tài năng.","124","2023-05-20T03:04:54Z","2023-05-20T03:04:54Z","4"
"UgyDLvt26a46O45mTRx4AaABAg","niPkap1ozUA","@myxzaan","UCG_i5GtoIxum-K7ZXjhKPRA","好好听❤❤","97","2023-05-06T23:16:18Z","2023-05-06T23:16:18Z","0"
"UgyGG7e_DH3KQ1w9elV4AaABAg","niPkap1ozUA","@ihaveaniceday","UCGtmNpylp578aEFAVWQUFBA","Ô yeah","0","2025-03-30T12:03:18Z","2025-03-30T12:03:18Z","0"
"UgzwfleCLj4kJoX1ChN4AaABAg","niPkap1ozUA","@vuongbaotung7557","UCJNgxzLePZnDEZu1-i3_-bA","Đúng là nhạc này nghe chỉ có nghiện thôi .có quá nhiều chất kích thích trong đó ,vẫn là giai điệu bắt tai này luôn ủng hộ sếp !!❤❤🇻🇳🇻🇳","59","2023-05-06T14:19:14Z","2023-05-07T01:47:39Z","0"
"Ugxf2IiJwG4jeyR_99p4AaABAg","niPkap1ozUA","@MạnhDragon","UC4vxSVSxyQwYHk6thiGK1kw","ai từ Đừng làm trái tim anh đau qua đây điểm danh cái nào mn ơi","310","2024-06-09T07:09:06Z","2024-06-09T07:09:06Z","16"
"UgyNx2njR3PtwYHsPix4AaABAg","niPkap1ozUA","@inhthithaotrang6191","UCZeOMRUdI_GVmkcF60b8FEQ","nghe 1lần thấy hay nghe 2 3 lần là cứ muốn nghe hoài không dứt ra được 😊❤❤<br>Chỉ có thể là nhạc của M-TP ❤❤🎉","160","2023-05-06T23:16:21Z","2023-05-06T23:18:46Z","2"
"UgwXiGWbSZMhA-d7bY94AaABAg","niPkap1ozUA","@khanhangduong8318","UC-lUrq6jNYuHWz2e-mZXjXg","S càng nghe càng hay hh","0","2025-09-06T07:18:18Z","2025-09-06T07:18:18Z","0"
"Ugzmqlq37RHzyaP6DHl4AaABAg","niPkap1ozUA","@crikch","UC35DOBftEVZ7aD6qseX8sMw","the melody is stuck in my head especially the chorus part.. so catchy!!! 🔥","189","2023-05-06T19:24:12Z","2023-05-06T19:24:12Z","1"
"UgzH_IR_6lZbSoWVQy14AaABAg","niPkap1ozUA","@aleatherentertainment","UCVAHc-xAlLGL_TgiKUXMedg","The voice is so catchy. This is the best song I&#39;ve ever heard. Congratulate MTP on MAKING MY WAY!!!","220","2023-05-05T12:15:11Z","2023-05-05T12:15:11Z","0"
"UgxNAXp6miuIwELPxMp4AaABAg","niPkap1ozUA","@HienBuiDieu","UCPkIY2K6ZWgowbw3PxHi5mg","Vươn tầm thế giới không chỉ là để gọi đâu nhé. Quá đẳng cấp. Sơn Tùng rất xứng đáng","116","2023-10-25T13:19:07Z","2023-10-25T13:19:07Z","0"
"UgyUGbV0qabYSi-0qhZ4AaABAg","niPkap1ozUA","@linbhvmary5335","UC0_4zayqTxVMQq3Oqg6eXMQ","hay quá","0","2025-06-29T03:29:59Z","2025-06-29T03:29:59Z","0"
"UgxCOvh83C2DasZ6K_J4AaABAg","niPkap1ozUA","@toanam2925","UCabIkeRwdUSR12gTdwE2qQQ","Nỗ lực không ngừng nghỉ. Sơn Tùng MTP mãi đỉnh trong tim tôi.","105","2023-05-05T10:34:13Z","2023-05-05T10:34:13Z","0"
"Ugw36yj4WfTWAQ_X_Ft4AaABAg","niPkap1ozUA","@minhan9892","UCSYDOjnduZXigT7RhvRnbdw","Âm nhạc của Tùng vẫn là một điều gì đó rất khác❤","305","2023-05-05T17:29:42Z","2023-05-05T17:29:42Z","2"
"Ugw-PkoZAtvRPV152ax4AaABAg","niPkap1ozUA","@smjahome","UCS9OrAekMPH-2NV_oJthw6w","Very nice song! Sớm thôi nhạc của Tùng sẽ có dấu ấn sâu sắc trong nền âm nhạc quốc tế ❤❤","155","2023-05-05T03:43:44Z","2023-05-05T03:43:44Z","0"
"UgyTmFh8fsrrRo9_vm14AaABAg","niPkap1ozUA","@kid1412-h8o","UC2nxqFKD__1LMweDNyyTmMQ","mãi iu sếp 🫶❤️","0","2025-08-10T16:07:19Z","2025-08-10T16:07:19Z","0"
"UgwrrafNLYrbL90MPdZ4AaABAg","niPkap1ozUA","@DINHPHONG25OFFICIAL","UChkV5WBlyhJ7YJIiCSvwGmA","Tùng ơi tụi em ở đây đợi MV của anh bài hát rất tuyệt cảm ơn anh vì đã mang âm nhạc VN ra thế giới","197","2023-05-05T12:02:52Z","2023-05-05T12:02:52Z","1"
"Ugy12KiK6UlCl847KKp4AaABAg","niPkap1ozUA","@10.vuquochuy61","UC4cEJ0aYxCSKIpk0254Vymw","Beautiful melody!!!","116","2023-05-09T13:57:56Z","2023-05-09T13:59:00Z","0"
"Ugw6LCdhrY2zLIlU-0V4AaABAg","niPkap1ozUA","@phuongthao5763","UCCTA_bnj4cg2knDVYp1ugFQ","The song is great. I hope that Son Tung will always be like that in the future. The king of Vietnamese music is named Son Tung M-TP","77","2023-05-05T13:51:57Z","2023-05-05T13:51:57Z","0"
"UgzVLRgIainLtkqSRuV4AaABAg","niPkap1ozUA","@cicinguyen332","UCIZhk7BHkvJpD-LTPCXBTYA","Không ngừng thay đổi, không ngại đổi mới. The one and only Sơn Tùng MTP!!!!!!","311","2023-05-05T09:21:57Z","2023-05-05T09:21:57Z","0"
"UgydEKHmF7njw2ZQbqt4AaABAg","niPkap1ozUA","@DINHPHONG25OFFICIAL","UChkV5WBlyhJ7YJIiCSvwGmA","Chúc anh Tùng có thật nhiều sức khoẻ và sáng tác ra những bài hát hay hơn nữa","168","2023-08-14T06:55:33Z","2023-08-14T06:55:33Z","0"
"UgwyYuf1kis2IEv8P5J4AaABAg","niPkap1ozUA","@Jackson-bd8kq","UCmTNZ-WHl5fTc2S0HNA3G7g","This is basically a song that is about being heartbroken 💔 IT IS SO GOOD! WHENEVER IM HURT BY MY GF I would listen to this","202","2023-05-06T12:57:28Z","2023-05-06T12:57:28Z","4"
"UgyhiXb_dzh1CccW_tp4AaABAg","niPkap1ozUA","@tigerloops7951","UCWlFszJUsupscsPQje8FfLg","❤❤❤❤❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥 oh my god this song so","2","2025-02-17T07:02:57Z","2025-02-17T07:02:57Z","0"
"UgxrZ_e-vV1zdAozVIl4AaABAg","niPkap1ozUA","@JxJsnow","UC-1qOacWWrb1_8oyiGScMTQ","mang đậm một phong cách sáng tác nhạc tốt 🥰🥰🥰","138","2023-05-06T12:03:13Z","2023-05-06T12:03:13Z","0"
"UgzKRf4VqdxHL7JS0a54AaABAg","488ceQWoGGw","@Sontungmtp","UClyA28-01x4z60eWQ2kiNbA","Hãy tận hưởng món quà đầu tiên mà Tùng dành đến cho tất cả mọi người trong chuỗi dự án to bự mang tên SKY DECADE nhé ….. QUÀ NHẸ NHÀNG VUI VẺ ! <a href=""http://yt3.piee.pw/4gzddn"">http://yt3.piee.pw/4gzddn</a><br>🌻🌻🌻<br>Chúc mừng một thập kỷ của SKY …","1721","2022-10-06T15:54:29Z","2022-10-06T15:54:29Z","66"
"UgwCruKPjh_BEWeNLMd4AaABAg","488ceQWoGGw","@nhatlong3055","UC4b6nSwLAlGTgGWrTdlC91w","Ai còn nghe bài hát này ... người đó là Sky chính hiệu ❤️❤️❤️❤️","1827","2021-03-25T14:25:41Z","2021-03-25T14:25:41Z","79"
"Ugy1Aw7v1Oqp1Z_GqZN4AaABAg","488ceQWoGGw","@nhigiang1918","UCvW67MeBNoHphkCC9XweskA","đang cách ly còn ai nghe hong :))","4474","2021-07-11T16:19:09Z","2021-07-11T16:19:09Z","344"
"Ugy_gJOYeL1mqsKAcId4AaABAg","488ceQWoGGw","@baochauvu3024","UC4jD18qTEv4lAvBJdw7L22w","Tự dưng nghe lại thấy hay quá . Có ai còn nghe bài này ko","506","2024-03-08T13:39:47Z","2024-03-08T13:39:47Z","20"
"UgwwGBvgCu2EgHJPxkd4AaABAg","488ceQWoGGw","@nien635-i9u","UCrqIbpQJlNFIPHWHIfzehAA","Đc r đầu năm 2026 ai còn xem ko điểm danh nào🎉","58","2026-01-01T02:06:07Z","2026-01-01T02:06:07Z","15"
"UgxYj7CxxkIY6mKDfyF4AaABAg","488ceQWoGGw","@hienthaolee","UCsQRcLsdBbXvCSaiEKUWprQ","Thể hiện rằng bạn vẫn xem chiếc nhạc xịn xò này 💗","805","2020-12-26T05:39:55Z","2020-12-26T05:39:55Z","10"
"UgxnOZWPcbePzN4uCxx4AaABAg","488ceQWoGGw","@anhkietletran8459","UCk0JO1B_cpSTo_ajY167Klw","Đã 5 năm rồi...liệu giờ còn ai còn nghe lại không ☺️","1748","2020-09-11T04:31:09Z","2021-07-12T17:04:37Z","91"
"Ugg4g0xBMqhvaHgCoAEC","488ceQWoGGw","@ellie-xo325","UCz6piJG-fEgdAHATW8XzjXg","I feel like the only English fan 😂 love you Sơn Tùng!! 🌍🌍🌍love from Britain, UK 😘","1457","2016-08-16T16:55:25Z","2016-08-16T16:55:25Z","43"
"UgylKOe1fTtU-SbhvnR4AaABAg","488ceQWoGGw","@batdongsanannam","UCCTaGlMVwytbkv2jnv3V4uA","Nắng ấm xa dần thật rồi, lại chuẩn bị nắng nóng :v. Hè 2021 còn ai ợ đây không nhỉ","152","2021-03-24T09:17:49Z","2021-03-24T09:17:49Z","5"
"UgypRFT-Kw7f5w5ViHx4AaABAg","488ceQWoGGw","@Vuongvuive23","UCJBtIsguHbVur6cWBsvBYEA","Sáng sớm mùa đông Nhật Bản những ngày đầu năm 2021 . MTP 👏👏","220","2021-01-18T21:55:45Z","2021-01-18T21:55:45Z","2"
"UgyqCZjDd6x-9u_nGpV4AaABAg","488ceQWoGGw","@rydeptraii123","UCcJPMlB33mbMwV3AqEEE_6w","chừ còn ai nge bài này k..2021 rồi :))","678","2021-01-09T07:23:20Z","2024-12-23T05:35:18Z","39"
"Ugz0dgYI3gv8yO1pTr94AaABAg","488ceQWoGGw","@thanhluong3854","UCgrJGBM4abBMb5qhloc8UFw","Nhạc Sếp có khác. nghe hoài k chán và k bao h hết chìm. Mãi ủng hộ Sếp Tùng:33","315","2021-08-30T12:06:16Z","2021-08-30T12:06:16Z","5"
"UgzdtPNdaLLOkzLww9N4AaABAg","488ceQWoGGw","@sangle7668","UCxHSd2KIqmYr9DBy_pqqOgg","Đứa con tinh thần ngày đầu mới ra của bạn ấy ko nhiều người nghe và biết vì nó mới lạ nhưng ngày nào ra quán nét mình cũng nghe vì nghiện. bây giờ mình đã có gđ nhưng những gì tuổi trẻ của mk đi qua nó luôn còn đó với bài hát này. Cảm ơn Sơn Tùng ❤.2023.","105","2023-10-23T13:10:23Z","2023-10-23T13:12:10Z","4"
"UgwKevaQHqA0FTRnfHh4AaABAg","488ceQWoGGw","@Beyoursliveyours","UC3gEHWtS4-pHoM_UnGcX86w","2025 chắc chắn còn người nghe nếu thấy cmt thì tôi chúc bạn một năm an lành và không có điều muộn phiền trong cuộc sống","443","2025-01-05T12:15:08Z","2025-01-05T12:15:08Z","27"
"UgyX01atFwbqfWJ3bJp4AaABAg","488ceQWoGGw","@TUhaiLuuthien","UC-UcquAwKctx_ZWnYZqjbag","Em yêu anh Sơn Tùng❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","0","2024-10-05T00:01:44Z","2024-10-05T00:01:44Z","0"
"UgjPP4GxoIhlIXgCoAEC","488ceQWoGGw","@alishacatherinesky7084","UClPZZGplVZQkGyrEkO_IguA","Giờ nghe lại vẫn thấy hay, yêu sếp ~~","443","2017-01-04T07:49:31Z","2017-01-04T07:49:31Z","10"
"UgzMHvQRhLeat_-ZOW14AaABAg","488ceQWoGGw","@ngajin1931","UC9Z7ufRL42G10OuhvTaU6BA","K phải fan sếp. Nhưng lúc bài này mới za đã nghe xuất 1 năm liền duy nhất bài này😂","86","2020-08-23T02:09:05Z","2020-08-23T02:09:05Z","1"
"Ugz5tG0c-K6ZPB5kWCN4AaABAg","488ceQWoGGw","@Kennn1996","UCv0xXGpf4bEaEfCmzL3QXOQ","Nhạc sang thế này thì 10 năm nữa vẫn còn trend nha sếp ơiiii","81","2021-08-27T12:00:17Z","2021-08-27T12:00:17Z","0"
"UgwfZ5YYKQHyca-iGvN4AaABAg","488ceQWoGGw","@NhậtDuyPhan-y1n","UC4NtIPovoYEhWOlHSiCgQzA","quả thật là nhạc sếp tung quá hay . SKYYYYYYYYYY ơi đâu hết rrrrrrrr","1","2025-05-05T14:51:32Z","2025-05-05T14:51:32Z","0"
"UgyBCNdYhA3uU-RfIm94AaABAg","488ceQWoGGw","@vvt7552","UCT_5uezMqGIKOmOo2F6_ipg","Thực sự, bao năm rồi nhưng giai điệu và lời ca vẫn là cái gì đó rất đương đại, cuốn hút...","568","2021-07-16T23:29:50Z","2021-07-16T23:29:50Z","4"
"Ugw8TPPoYg6P0mZz9w94AaABAg","488ceQWoGGw","@bắntoànmiss","UCmfoj8ap2Wuy683P6bE-8xw","hi có ai vẫn đang nghe ko 08/04/2024 hi","13","2024-04-08T05:28:34Z","2024-04-08T05:28:34Z","0"
"UgwGaTYuktej_jJoHtF4AaABAg","488ceQWoGGw","@daithanh3849","UC2_-5pYpRDQJ6FdsQz-1pHQ","Chơn Thành Bình Phước 31/10 2024 chào mọi người nhé","1","2024-10-31T10:05:09Z","2024-10-31T10:05:09Z","0"
"UgxqObIUSw9osQMSmcl4AaABAg","488ceQWoGGw","@toannguyenvan7896","UCr92Mc4dthem7lIMCr3eVRw","Không phải sky nhưng đây là bài luôn có trong list nhạc của tôi","74","2020-07-15T12:37:50Z","2020-07-15T12:37:50Z","0"
"UgwyTnRRll39cgXPPy54AaABAg","488ceQWoGGw","@yenha3705","UC-AT7xr9wQS6n3WhTlj1eOg","dù cho bài hát đã phát hành từ lâu nhưng cảm thấy nó vẫn ko bị lỗi thời, chúc Sơn Tùng sẽ luôn thành công trên con đường tư duy âm nhạc đỉnh cao","19","2024-02-23T13:03:35Z","2024-02-23T13:03:35Z","0"
"UgyTWPWAIKqMEaLGALF4AaABAg","488ceQWoGGw","@HọcTiếngAnhVớiEthan","UCGCmLITmeY3jyYCyDxz9nXg","Vẫn nghe 1 tỷ lần mỗi ngày","528","2022-04-03T07:42:20Z","2022-04-03T07:42:20Z","28"
"UgzDsNnUri11mgMnMSR4AaABAg","488ceQWoGGw","@nguyenthuyvan929","UCHBXRWnyJFzZJaEDXCfp_Tw","số người hiện đang còn nghe= số like","123","2021-02-01T09:08:04Z","2021-02-01T09:08:04Z","2"
"UgwHf0ltFjvKvxlP5z94AaABAg","488ceQWoGGw","@onepiecelumu5516","UCfX5yeJeyX6aTEoeoD3yPJA","Có ai lục lại bài hát này của sếp không? Gắn với thời cấp 3 của mình 🥰🥰🥰","319","2021-05-04T11:24:13Z","2021-05-04T11:24:13Z","10"
"UgyvTf2q8eRU5JTONuV4AaABAg","488ceQWoGGw","@HieuLe-lg2vk","UCecjXYnV79CfJddsqW4J00g","2020 ai còn xem điểm danh","432","2020-03-28T00:08:39Z","2020-03-28T00:08:39Z","18"
"UgyWzuOPsLhOkB8dKCp4AaABAg","488ceQWoGGw","@wssee3413","UCDdPlc2EDz7rTsG-wAu-3ng","Những bài cũ của sếp đang nổi lại","35","2021-10-18T08:50:38Z","2021-10-18T08:50:38Z","0"
"Ugxyi6Hy99604QjZMiZ4AaABAg","488ceQWoGGw","@johnisaac2599","UCWMu_cbh-vAyWDnFMPM3mbQ","Trời lạnh nghe bài này hợp lý thật sự","78","2021-10-19T13:35:45Z","2021-10-19T13:35:45Z","1"
"UgyOvodikoF-0yU6UaN4AaABAg","488ceQWoGGw","@khaidubaiii9692","UCsMb4Vj7-mSRDwEVrvq0rkw","Cách ly ở nha suốt ngày bật nhạc của sếp","6","2021-08-16T00:12:06Z","2021-08-16T00:12:06Z","0"
"Ugyt19vYn7EDvyRejEJ4AaABAg","488ceQWoGGw","@VipVip-go2lw","UC4K2XnTj-kE_X4nup8iiCvQ","Trà my quá đẹp nhưng tiếc lại lấy chồng sớm","0","2025-06-27T19:43:41Z","2025-06-27T19:43:41Z","0"
"UgwULUCFJPpKFHi890x4AaABAg","488ceQWoGGw","","UC6DPIDUMqqVjr105idZDngA","Trắng vai sạch gầu =))","919","2021-09-06T13:45:47Z","2021-09-06T13:45:47Z","13"
"UgxlibihDPFsEygG7JR4AaABAg","488ceQWoGGw","@MinhMai-o6m","UCDqYoPfMbbhWPfgCp6NFuRQ","Tùng luôn luôn cho chúng mình động lực nên mình mẫn hát nhiều bài: Cảm động, gia đình, lãng khách, khó quên và ôm ấp<br>Mọi nơi: Châu Á, Châu Âu, Châu Đại Dương, Châu Mỹ, Châu Nam Cục và Châu Phi","47","2023-12-25T12:55:46Z","2023-12-25T12:55:46Z","0"
"UgxoPe1osNkCSE8-SFJ4AaABAg","488ceQWoGGw","@isabellevisseux3702","UCAz1O83QsRVQxjHyTfBKDdg","It is too magic as music M- TP n&#39;est pas maudit si tu savais comme je l&#39;aime isa visseux","67","2020-01-25T11:40:14Z","2020-01-25T11:40:14Z","3"
"UgwlY42xO6JgTiGUlf94AaABAg","488ceQWoGGw","@EghjGfj-qm4ti","UCE9GnbQ5eOgC67m7lxGwK1g","Vì nghe hoài bài này nên bài thi em được 9 điểm nhạc anh thật tuyệt có động lực để em học tập cảm ơn, anh Tùng rất nhìu đã bít anh từ 5 tủi quá tuyệt giờ thì đã lớp 9 thời gian trôi qua rất nhanh 😊","19","2023-12-10T12:59:53Z","2023-12-10T12:59:53Z","0"
"UgxEbaqRxiKYtFlYYAJ4AaABAg","488ceQWoGGw","@liemnguyen5669","UCCNUEgsCXLNSppurYA9NOqw","20/10/2021 ai còn nghe không cách ly","8","2021-10-20T02:12:25Z","2021-10-20T02:12:25Z","0"
"Ugy2r1UK46A_Vo5nGG94AaABAg","488ceQWoGGw","@khongiuaichiiuowen4735","UCEW4GN8KrTi9BG-efHak6_A","Yêu sếp&lt;33","6","2021-10-10T13:01:59Z","2021-10-10T13:01:59Z","0"
"UgzFH9h2C1Swgcg0Vm94AaABAg","488ceQWoGGw","@NgaNguyen-2005-l2f","UCw2hds-gU4ZXSZgtgbOccrg","Việt Nam chỉ có nhạc của anh Sơn Tùng là đinh nhất","0","2025-04-18T13:26:51Z","2025-04-18T13:26:51Z","0"
"UgxjiEHDUsvtM9XkKgp4AaABAg","488ceQWoGGw","@hungnguyenquoc6689","UCBtODs1_Y_Gw7BET7N_qG7g","Khá lâu ròi bạn còn nghe ko☺️😍","44","2021-05-03T12:26:10Z","2021-05-03T12:26:10Z","0"
"UghK21Star7b63gCoAEC","488ceQWoGGw","@ngadam4860","UCFvbSqPGnYCptzENR9gVKLw","èo chít mất mình sắp ngất rùi hay quá😭😭😭😭 i really love it","35","2016-07-25T07:37:52Z","2016-07-25T07:37:52Z","0"
"UgyarWcz-LCbCqgTlaB4AaABAg","488ceQWoGGw","@didjaseemyjams1582","UCiMe9gATJ3glA-kzLVAKbDw","Love this song so much, can&#39;t stop listening to it even after all these years","628","2021-09-29T03:34:32Z","2021-09-29T03:34:32Z","12"
"UgzYGeLH5I0qeANc3IZ4AaABAg","488ceQWoGGw","@minhnguyen-xo8di","UCJDtsjr_3L-2Zv5JyouBZGw","8.7.2025.<br>Bao nhiêu kỉ niệm gắn với bản nhạc này.","0","2025-07-08T04:40:23Z","2025-07-08T04:40:23Z","0"
"UggOnTu963j_vHgCoAEC","488ceQWoGGw","@DreamyCassie","UCWWVzDeNa3T9Pwzm55CtCZg","When I listen to songs like this one, the ones that don&#39;t get music videos or promotion, I really wish Vpop artists would release proper albums instead of digital singles.<br>Like, I would love to buy a physical album and support the artists.","382","2017-03-11T14:38:54Z","2017-03-11T14:38:54Z","7"
"UgzVORHUtzJUHCrZ5y94AaABAg","488ceQWoGGw","@baovu5369","UCTL2G9v801HP9IkmNM-2Bmw","Nắng ấm xa dần rồi<br>Nắng ấm xa dần rồi<br>Nắng ấm xa dần bỏ rơi để lại những giấc mơ<br>Giữ lại đi giữ giữ lại đi<br>Nắng ấm xa dần rồi<br>Nắng ấm xa dần rồi<br>Nắng ấm xa dần xa dần theo những tiếng cười<br>Hãy mang đi giúp những nỗi buồn<br><br>Theo thời gian những hạt mưa như nặng thêm<br>Xóa hết thương yêu mặn nồng ngày nào giữa chúng ta<br>Anh lục tìm vẫn cứ mãi lục tìm<br>Giơ bàn tay cố kìm nén những cảm xúc<br>Vùi mình vào đêm đen anh chẳng tìm thấy lối ra oh oh<br><br>Sau lưng là tiếng nói yêu anh chẳng rời xa anh (uh uh)<br>Trước mắt anh điều đấy nó dối trá tại sao người vội quên mau (là vì em)<br>Bài ca anh viết sẽ không được trọn vẹn đâu em (vội bước đi)<br>Em yêu một ai thật rồi mãi chẳng là anh đâu<br><br>Vậy thì người cứ bước đi xa nơi này<br>Ánh bình minh sẽ không còn nơi đây<br>Bước đi xa nơi này<br>Những lời yêu sẽ không còn nơi đây<br>Phải tự đứng lên mà thôi<br>Che nhẹ đi những niềm đau và nỗi buồn<br>Xung quanh anh giờ đây cô đơn mình anh ôm giấc mơ (vì ai)<br><br>Nhìn em bước ra đi xa dần (hoh)<br>Nhìn em bước ra đi xa dần (hoh)<br>Nhìn em bước ra đi xa dần (hoh)<br>Nhìn em bước ra đi xa dần (hoh)<br>M T P<br><br>Đến rồi lại đi và cứ vội vàng đi<br>Trao cho anh bao yêu thương rồi em lại bỏ đi<br>Gieo cho anh bao nhiêu niềm đau rồi em mau rời bỏ anh xa anh<br>Quay mặt lặng lẽ quên mau<br><br>Uh em yêu quên thật rồi<br>Uh chẳng một lời chia ly<br>Quên rồi em yêu quên rồi quên rồi<br><br>Vậy thì người cứ bước đi xa nơi này<br>Ánh bình minh sẽ không còn nơi đây<br>Bước đi xa nơi này<br>Những lời yêu sẽ không còn nơi đây<br>Phải tự đứng lên mà thôi<br>Che nhẹ đi những niềm đau và nỗi buồn<br>Xung quanh anh giờ đây cô đơn mình anh ôm giấc mơ (là vì ai)<br><br>Vậy thì người cứ bước đi xa nơi này<br>Ánh bình minh sẽ không còn nơi đây<br>Bước đi xa nơi này<br>Những lời yêu sẽ không còn nơi đây<br>Phải tự đứng lên mà thôi<br>Che nhẹ đi những niềm đau và nỗi buồn<br>Xung quanh anh giờ đây cô đơn mình anh ôm giấc mơ<br><br>Nhìn em bước ra đi xa dần (eh)<br>Nhìn em bước ra đi xa dần (eh)<br>Nhìn em nhìn em bước đi huh (eh)<br>Nhìn em bước ra đi xa (eh)<br><br>Nắng ấm xa dần rồi<br>Nắng ấm xa dần rồi<br>Nắng ấm xa dần bỏ rơi để lại những giấc mơ<br>Giữ lại đi giữ giữ lại đi<br>Nắng ấm xa dần rồi<br>Nắng ấm xa dần rồi<br>Nắng ấm xa dần xa dần theo những tiếng cười<br>Hãy mang đi giúp những nỗi buồn","138","2023-10-02T04:23:27Z","2023-10-02T04:23:27Z","1"
"Ugx751yYJsI4kNqdku54AaABAg","488ceQWoGGw","@babysky1903","UC93n0VU07IIjWX3GnyfLYTw","I like kpop music but when i heard son tung mt-p song i fall in love with vpop music","154","2018-12-01T12:21:44Z","2018-12-01T12:21:44Z","3"
"UgwAM9ZXkGyIyaSElip4AaABAg","488ceQWoGGw","@VũHoàng-h7s","UCe_6C5S5ZsStGEW_H8ykD_g","Sky từ ecnhq 2013 bâyh 22/10/2025 vẫn fan cứng ngắc🥰🎉","0","2025-10-22T06:41:21Z","2025-10-22T06:41:21Z","0"
"UgxHvangtH_cM14s8EB4AaABAg","488ceQWoGGw","@Ngducduy0512","UCE2KYeqaQvooaSOa3GVTyNQ","Bài này lại đc đề xuất r","7","2021-10-10T13:19:22Z","2021-10-10T13:19:22Z","0"
"UgxrX09kRVNTWW6Wu3h4AaABAg","488ceQWoGGw","@vantran-ir4mf","UC8hqLh754rVF_5moQLbZfMw","tại sao nhạc của Tùng nó vẫn buồn nhưng giai điệu bắt tai, nhộn nhịp và đặc biệt k lỗi thời, như mình từng nghe nhiều bài nó buồn thì thiêng về giai điệu, đây nhạc ổng đỉnh quá, phải công nhận Tùng rất tài năng. hiếm có của nền âm nhạc","244","2022-06-10T14:19:10Z","2022-06-10T14:19:10Z","3"
"UgygmA2YLHoPwPykC8t4AaABAg","488ceQWoGGw","@goodfilmkh","UCqYn0dK24SgjTy4gQ-UScow","I came late, but I&#39;ll be the last listenin&#39; to this beautiful song.","50","2019-09-24T10:12:59Z","2019-09-24T10:12:59Z","0"
"Ugy1YUEztp_ZdH1z_cN4AaABAg","488ceQWoGGw","@DuoiThao","UCtYOaZ57J4_JnB4ZfRGZhaA","2025 ai còn nghe không?","2","2025-05-10T01:29:20Z","2025-05-10T01:29:20Z","0"
"Ugwx4YKi_x0YcuQnlEx4AaABAg","488ceQWoGGw","@maratakaxubasa1911","UCN5VKD3YDW2ANAYz0T28kOA","Cơn mưa ngang qua, nắng ấm xa dần... Một thời sinh viên từng mở nhạc của Tùng mỗi trưa nấu cơm, ăn cơm cùng mấy thằng bạn...😂","10","2023-05-27T01:08:28Z","2023-05-27T01:08:28Z","0"
"UghQ5PsmQEEIA3gCoAEC","488ceQWoGGw","@huunangnguyen2251","UCWT-DRCHqeq19xrnqa6r1KA","sky yêu tùng rất rất nhiều !","33","2017-01-15T06:35:05Z","2017-01-15T06:35:05Z","0"
"UgwX4z0GRrBmTWCNcmB4AaABAg","488ceQWoGGw","@namle1229","UCSDMvkedMTeJsgQeBje1U3w","5 nam còn ai nghe ko t<br>mn","7","2021-10-05T08:55:25Z","2021-10-05T08:55:25Z","0"
"UgyrngIyMFWA0LgYicJ4AaABAg","488ceQWoGGw","@TRANGNGUYEN-em8tf","UCFuFCDmd-lSpnVvkSHC-raQ","bài này ra muộn 1 chút thì nổi thôi rồi luôn , 2025 nghe lại vẫn thấy hay","1","2025-03-04T14:22:43Z","2025-03-04T14:22:43Z","0"
"UgwMDuTilCkSdNlGsIN4AaABAg","488ceQWoGGw","@hauyeol2397","UC5o5jPaqNZ9DkDwig_Z6a0Q","Nghe bài này từ lúc 10 tuổi và chính thức theo chân Tùng từ lúc 12 tuổi 😂😂😂","22","2020-07-04T03:33:54Z","2020-07-04T03:33:54Z","0"
